name	index	f
P31629_S2083	1941	1.2750338204197345
P31629_S924	1942	-1.3805799923379318
P31942_T17	1943	1.3388867169174983
P31943_S63	1944	2.3361910143396862
P31947_T207	1945	-1.0968591921688002
P32519_S163	1946	-1.6737411697704943
P32519_S167	1947	-2.8365085483152797
P32519_S432	1948	1.4055224597331293
P32519_T190	1949	1.45534633678289
P33991_S2	1950	-2.092574920032252
P33991_S26	1951	-4.747075431118384
P33991_S3	1952	-2.7162608182358117
P33991_S31	1953	-3.4459952113133046
P34932_S647	1954	1.907524479470366
P34932_S76	1955	1.019549687021053
P35221_S652	1956	-2.327879132997648
P35221_T2	1957	2.151048198693921
P35221_T645	1958	1.0660010994227314
P35222_S45	1959	1.829717471930099
P35222_S47	1960	1.9753544069661793
P35251_S1090	1961	2.704781695377635
P35251_S156	1962	-2.785370117182447
P35251_S190	1963	1.2156849749591938
P35251_S366	1964	-2.322647455770417
P35251_T110	1965	1.4747842832148166
P35269_S396	1966	-2.6376800297806966
P35269_S436	1967	1.5122511087359527
P35270_S103	1968	1.1408088433680028
P35270_S108	1969	1.1221392211758996
P35367_S275	1970	-1.319331276767782
P35568_S1005	1971	-2.926008754240991
P35568_S1142	1972	-1.3151615362962819
P35568_S1143	1973	-1.0004544627417982
P35568_S303	1974	2.218816113508142
P35568_S417	1975	-1.893980365744957
P35568_S419	1976	-1.5158389773609553
P35568_S531	1977	1.1271872841237158
P35568_S616	1978	1.3111395661019003
P35568_T335	1979	1.0664689216843488
P35568_T453	1980	1.170732861071368
P35568_T530	1981	1.1156354484881863
P35579_S1714	1982	1.146201280788798
P35580_S1956	1983	1.615823343150879
P35580_S1962	1984	1.8069086683449065
P35580_T1960	1985	1.8205834309503182
P35606_T848	1986	1.3301734653874657
P35611_S353	1987	-2.5361070546241624
P35611_S355	1988	-4.361084854951217
P35611_S358	1989	-3.9985523441005437
P35611_S600	1990	1.8788155368359352
P35637_S340	1991	2.1226929510214934
P35658_S1045	1992	1.4054794236962582
P35658_S433	1993	-1.3347381626565404
P35658_S646	1994	1.3041357955916997
P35658_T1021	1995	-1.4714594313599765
P35659_S2	1996	2.416241557419747
P35659_S210	1997	1.0475854964746567
P35680_S325	1998	1.3282661839638301
P35680_S334	1999	1.2707908318953756
P35680_S341	2000	2.2157933650477
P35680_S75	2001	3.202232675128357
P35680_S80	2002	2.8006743714985607
P35712_S399	2003	1.1820192560556677
P35869_S689	2004	2.07673825903165
P35869_S693	2005	1.2808379509070331
P36915_T50	2006	1.805212380143292
P37231_S112	2007	1.407533809782235
P38159_S280	2008	1.1018568054238145
P38159_S291	2009	1.1827589397409728
P38159_S316	2010	1.3065933212249927
P38159_S58	2011	1.9271104088124407
P38398_S1280	2012	-1.851742027449454
P38398_S1551	2013	1.046874158181664
P38398_T1548	2014	1.4216461881391957
P38432_S235	2015	-2.1941223731018926
P38432_T122	2016	1.3558226865451815
P38935_T675	2017	-4.144680782982007
P39687_T15	2018	-3.23860328903425
P39880_S1216	2019	1.0018469500036336
P39880_T1344	2020	-1.1653658728404324
P40123_S309	2021	-2.033031376910241
P40123_T299	2022	1.332086874620531
P40123_T303	2023	1.2472845391671328
P40123_T311	2024	-2.2866955250004857
P40227_S205	2025	-4.013808880468661
P40425_S395	2026	1.0869868845595168
P40692_S446	2027	-4.222484984100024
P40692_S477	2028	1.2332156776522805
P40763_S701	2029	1.2240851789346667
P40763_T714	2030	-1.4789326677661983
P40763_T721	2031	-3.273744054767249
P40818_S389	2032	1.2117400556703757
P40818_S425	2033	1.7666870865071207
P40818_S434	2034	1.679960098266399
P40818_T428	2035	1.7302759532889347
P40818_T618	2036	1.447561236929868
P40855_S146	2037	1.4797671492440294
P41162_S159	2038	1.3788484727718355
P41182_S333	2039	-1.065620388783099
P41182_S457	2040	1.9307409951203702
P41212_S16	2041	2.5051125449339136
P41212_S22	2042	1.0787907805309
P41212_T18	2043	1.74611356328146
P41212_T31	2044	2.506346837388337
P41214_S237	2045	-2.6748554447993342
P41214_S361	2046	-1.0199961335493128
P41227_S205	2047	-1.778449195639256
P41229_T1358	2048	1.1000558068017394
P41236_S121	2049	1.6540819547769452
P41236_S127	2050	2.0578205760186297
P41236_S72	2051	1.134217648002
P41236_T92	2052	1.4000140285840548
P41567_S9	2053	1.3314021880921985
P42166_S158	2054	-2.291801117482006
P42166_S272	2055	1.073508027908419
P42166_S444	2056	1.859635919339997
P42167_S156	2057	-3.3735146566589
P42167_S158	2058	-7.269737956212051
P42167_S177	2059	-1.5238809316876267
P42167_S180	2060	-1.84714582695028
P42167_S184	2061	-2.3352702705434734
P42167_S66	2062	-2.697664162961047
P42167_S67	2063	-2.1476727352431446
P42167_T154	2064	-2.7322087104753
P42167_T164	2065	-2.3661872403748667
P42167_T208	2066	-3.465799736227318
P42167_T74	2067	-2.1534122267450577
P42224_S532	2068	1.9418258728584554
P42356_S257	2069	-1.3341839133035105
P42356_T255	2070	-1.965919873332453
P42566_S790	2071	1.1573559728161982
P42694_S1584	2072	1.2159601313727855
P42694_S1614	2073	2.5764835198159552
P42696_S28	2074	1.0588237740024908
P42892_T25	2075	1.15382230064262
P43005_T515	2076	-1.5168560024593116
P43034_S109	2077	3.6751855737735895
P43243_S188	2078	-2.594375749410858
P43243_S195	2079	1.1691271938709988
P43243_S598	2080	-2.9435212891148304
P43243_S620	2081	-1.1293589713692072
P43243_S748	2082	-1.1546985119844209
P43243_S759	2083	-1.7371832407088128
P43243_T758	2084	-3.9314109889807565
P43243_T774	2085	2.8972063748146653
P43487_S21	2086	1.1131340341849807
P43487_S32	2087	1.4136184124519513
P43487_S60	2088	1.0834509836657773
P45973_S14	2089	1.158734331442174
P45974_S785	2090	1.4945428081156162
P45974_T623	2091	2.993655246030615
P46013_S1098	2092	1.009492199837318
P46013_S128	2093	1.1608495006813726
P46013_S130	2094	2.1613948490672037
P46013_S1329	2095	1.36965105901705
P46013_S2223	2096	-2.3679586418878404
P46013_S3249	2097	1.1601280657978705
P46013_S352	2098	1.5286739328816559
P46013_T1017	2099	-1.1376417581306342
P46013_T1111	2100	1.6145429783494691
P46013_T1167	2101	-1.9039937994695517
P46013_T1315	2102	1.0800053620066485
P46013_T1327	2103	1.3908394941436821
P46013_T1385	2104	1.4349483167265333
P46013_T1387	2105	-1.7634453891446338
P46013_T1784	2106	1.1265502249282875
P46013_T1991	2107	-1.0957688647494965
P46013_T2203	2108	1.1479252222677996
P46013_T2268	2109	1.7973549913328508
P46019_S1039	2110	-1.5499342534394405
P46019_S1053	2111	-1.564459161554991
P46020_S985	2112	-1.3233232342353016
P46063_S636	2113	-1.7661193237437658
P46087_S590	2114	1.8018200585484827
P46087_S594	2115	-1.3313825514395319
P46100_S1012	2116	2.2174802510057674
P46100_S108	2117	2.446106400094351
P46100_S1110	2118	2.885985265719105
P46100_S1202	2119	1.8913109096322458
P46100_S1205	2120	1.8646727848028029
P46100_S1206	2121	1.6179566896501925
P46100_S1215	2122	1.702331454475834
P46100_S1220	2123	1.7545907477943814
P46100_S1236	2124	1.1686805152287878
P46100_S1244	2125	-1.049815027344497
P46100_S1348	2126	2.094107532462772
P46100_S29	2127	-1.4656929783182662
P46100_S54	2128	1.483816791463532
P46100_S675	2129	-3.420156210045599
P46100_S704	2130	-1.8205608887370683
P46100_S729	2131	1.1089201557802326
P46100_S731	2132	1.0584825231596664
P46100_S784	2133	-2.3283397881688686
P46100_S786	2134	-1.6025645565499484
P46100_S84	2135	1.091172222376139
P46100_S849	2136	1.7523174907806283
P46100_S871	2137	3.396594420619966
P46100_S974	2138	-2.7288823590407816
P46100_T1201	2139	1.532666302895544
P46100_T1230	2140	1.1855670034087478
P46100_T1529	2141	1.247571868446233
P46100_T661	2142	-2.6188955782262457
P46100_T674	2143	-5.457088871312923
P46100_T724	2144	1.8914172777679905
P46100_T785	2145	-2.9135700133430475
P46379_S964	2146	-1.5413331512052757
P46379_S973	2147	-1.148875899014346
P46695_S31	2148	2.407345408691082
P46734_S7	2149	1.0407075421397671
P46779_S115	2150	-2.962122435663151
P46783_T126	2151	1.0313607973833872
P46783_T148	2152	1.2919426081939775
P46821_S1156	2153	1.8997057092588001
P46821_S1211	2154	1.1564522918821734
P46821_S1376	2155	3.063634730973238
P46821_S1387	2156	1.8022899855818455
P46821_S1389	2157	1.2731542762222912
P46821_S1421	2158	1.3974491480999998
P46821_S1779	2159	-1.818810947858081
P46821_S1792	2160	-1.7744539354329003
P46821_S1793	2161	-1.5636324999318028
P46821_S1852	2162	2.563716999639084
P46821_S1869	2163	1.9855414670193934
P46821_S1881	2164	1.3316955584735908
P46821_S1965	2165	1.344203884390712
P46821_S2072	2166	1.85506990453535
P46821_S2074	2167	1.7246509670334422
P46821_S2098	2168	1.1627141793357865
P46821_S2100	2169	1.2829507603022936
P46821_S2209	2170	1.462042663297197
P46821_S831	2171	2.5727676332123135
P46821_S995	2172	1.2969604535162667
P46821_T1152	2173	1.0176960600591993
P46821_T1317	2174	-1.3153879053261122
P46821_T1864	2175	1.8653229390308663
P46821_T1932	2176	1.8676324752215923
P46821_T2095	2177	1.7255141355428432
P46821_T837	2178	1.2890994062885923
P46821_T972	2179	1.9911703205114488
P46937_S109	2180	-3.7424094996477013
P46937_S127	2181	-3.0235302331224503
P46937_S128	2182	-3.5897030248156234
P46937_S131	2183	-3.677218121889201
P46937_T110	2184	-2.610543418812309
P46937_T143	2185	-1.7615127820777978
P46939_S1408	2186	-1.4685467609981995
P46939_S3297	2187	-1.7053947375717566
P46940_S2	2188	1.12895918445078
P47712_S2	2189	1.3747530400726014
P47712_S431	2190	-1.8078894688486553
P47712_S435	2191	-3.0210067358739092
P47712_S437	2192	-2.4729160356497673
P47755_S9	2193	2.416365568622858
P47756_S2	2194	2.0666849500132454
P47914_S31	2195	2.6240481895467394
P47974_S131	2196	1.7168854108453875
P48382_S313	2197	-2.1924020281069865
P48436_S223	2198	1.2640728952111342
P48436_T239	2199	1.4142421669199177
P48551_S400	2200	1.024594659284519
P48634_S1085	2201	-1.128953062210094
P48634_S2113	2202	1.195300969001961
P48634_S380	2203	-2.9367275522719876
P48634_S764	2204	-1.026709464206066
P48634_S765	2205	1.4953045097981672
P48634_T1087	2206	-1.250563320223531
P48634_T1112	2207	1.5705726998462328
P48634_T1353	2208	1.0225647882598654
P48634_T2076	2209	1.004320759668234
P48634_T2079	2210	-1.104301680598299
P48634_T825	2211	1.5340238611332353
P48668_S22	2212	1.45464159776982
P48681_S1347	2213	1.0871112925939155
P48681_S398	2214	2.484653892564804
P48681_S548	2215	1.1910305527643672
P48681_S578	2216	-1.3561108016536032
P48681_S768	2217	2.536199609051568
P48681_S905	2218	1.3902133863562582
P48681_S934	2219	1.1371338770813324
P48681_T567	2220	1.405024454644657
P48735_S134	2221	-1.314553709282734
P49006_S116	2222	1.6569571725387178
P49006_S162	2223	2.2823638577758167
P49006_S165	2224	2.6073484705283096
P49006_S180	2225	1.8662138664932737
P49006_S184	2226	1.7736350552218667
P49006_S190	2227	1.6597624960924744
P49006_S71	2228	-1.5936023970618898
P49006_T122	2229	1.3292852138549307
P49006_T148	2230	-2.4730484254494414
P49006_T178	2231	1.5719311722208307
P49006_T187	2232	1.577573287578364
P49023_S135	2233	1.0029412814635208
P49023_S321	2234	-1.9701858291248406
P49023_S322	2235	-2.831299262966411
P49023_S332	2236	-2.266269073901668
P49023_S343	2237	1.0167520639956642
P49023_S533	2238	-1.782520741963964
P49023_T251	2239	1.5641073342631095
P49023_T318	2240	-2.929602324696356
P49116_S19	2241	3.891581581213215
P49116_S46	2242	1.0533455709231347
P49321_S164	2243	-1.5971594827342024
P49321_S36	2244	-1.4309984448995348
P49321_S497	2245	1.1109932002341694
P49321_T303	2246	-1.0448985869311986
P49321_T390	2247	1.2846376960863903
P49321_T396	2248	-1.1627422954755353
P49321_T402	2249	1.1868906687454999
P49321_T404	2250	1.2347487206574996
P49321_T477	2251	2.4873257049468336
P49327_T976	2252	1.2088992216965142
P49366_S78	2253	-3.8057388966993564
P49368_S252	2254	1.0052889803146545
P49454_S1543	2255	-1.270052032791714
P49454_S1726	2256	1.0875228192793251
P49454_T1685	2257	1.0645372100162298
P49585_S339	2258	-2.178912222320573
P49711_S402	2259	-1.1204143589074
P49711_T374	2260	1.2715845740372824
P49711_T518	2261	-2.1728021468398264
P49736_S12	2262	1.1072734375928022
P49736_S139	2263	2.2402088995328526
P49736_S26	2264	-1.9775292548630077
P49736_S32	2265	1.8271302504418028
P49736_T25	2266	-3.546540459705742
P49736_T39	2267	-1.3224624754217
P49756_S675	2268	-4.9352009743829015
P49756_S677	2269	-4.449764806967352
P49757_S229	2270	-1.665753478976006
P49757_T235	2271	-1.646320845689102
P49768_S366	2272	-2.338841281933833
P49790_S240	2273	1.6091895136484347
P49790_S516	2274	-2.436039982282807
P49790_T369	2275	1.6565911245420093
P49790_T520	2276	-3.091198561338315
P49792_S1160	2277	1.292383132852411
P49792_S1955	2278	-1.3369988007490727
P49792_S2008	2279	1.2289751835651046
P49792_S2290	2280	1.053606083917506
P49792_S2297	2281	1.4887286012883543
P49792_S2626	2282	1.241901327718784
P49792_S2628	2283	1.7391282255569873
P49792_S2900	2284	1.7631807981516143
P49792_S2917	2285	3.14811056434608
P49792_S778	2286	-2.841876587589949
P49792_S781	2287	-5.6993201493393215
P49792_S796	2288	-1.1430626380048547
P49792_T1156	2289	2.4632338641848914
P49792_T1761	2290	2.1234803736192607
P49792_T2293	2291	1.1120958245145918
P49796_S1007	2292	1.80491899767512
P49796_S943	2293	-1.6604805738036656
P49796_T941	2294	-1.3105168405160939
P49815_S1130	2295	-1.148091320528085
P49815_S1364	2296	1.8386060720535529
P49815_S1365	2297	2.0249545072842334
P49815_S1371	2298	1.8868699656534424
P49916_S913	2299	3.8094056705365755
P49959_S681	2300	1.1576267228974881
P50395_S61	2301	-1.0802330865086454
P50402_S143	2302	1.6694123794006206
P50402_S58	2303	-1.0658986674792654
P50402_S8	2304	1.7524153985739783
P50443_S12	2305	1.7773735932106085
P50443_T37	2306	-1.483555406946767
P50502_S76	2307	2.5998838202162133
P50502_S79	2308	1.9156078650886936
P50548_S185	2309	-1.2017294910944916
P50548_T538	2310	1.0669742904287158
P50851_S1118	2311	-1.801355915694602
P50851_S1133	2312	-1.2191922748900303
P50851_S1139	2313	1.0556443646277351
P50851_S1484	2314	1.4775463230448374
P50851_S1488	2315	1.1735601881111535
P50851_S2050	2316	1.152230091478632
P50851_S2064	2317	1.4289676930449762
P50851_S2065	2318	1.9187141665987628
P50851_T1120	2319	-1.6846858467312362
P50851_T1625	2320	-1.552698804949598
P50851_T2062	2321	2.213329618891951
P50995_S480	2322	-1.7862442625846988
P51003_S509	2323	2.0886425025346806
P51003_S653	2324	-1.8733151751321087
P51003_S660	2325	-1.971925972014267
P51003_T671	2326	1.9332151978599246
P51114_S403	2327	1.6755326221021107
P51114_S406	2328	-1.7311249560437503
P51114_S409	2329	-2.2086968992115334
P51114_S420	2330	2.8023742752447482
P51114_S423	2331	1.2887950221182383
P51114_T401	2332	2.3400660585291
P51114_T411	2333	-1.9178397947510675
P51114_T488	2334	1.2690657334428455
P51114_T584	2335	1.1072651431429001
P51116_S566	2336	1.1288030975241803
P51116_T558	2337	1.075306329299167
P51116_T572	2338	2.0271421724304
P51148_S124	2339	1.8338120121701706
P51149_T178	2340	1.0229797689769402
P51153_S178	2341	1.4050044152366947
P51397_S51	2342	1.3863014582525501
P51531_S326	2343	1.4075246737174059
P51532_S695	2344	1.0861746471679687
P51532_S699	2345	2.1644509390704023
P51580_S14	2346	1.3169165600136221
P51580_T16	2347	1.2558644768637652
P51608_S410	2348	1.4655952038510662
P51608_S411	2349	1.8387543894686669
P51610_S2019	2350	1.037729728303594
P51610_S3	2351	1.9067401701300675
P51610_S6	2352	1.209552814664173
P51610_T1400	2353	2.4908842114574643
P51636_S18	2354	3.2722200981452314
P51636_S20	2355	3.653236989514694
P51636_S23	2356	2.6492504686397833
P51659_S294	2357	1.4271048627940583
P51659_T292	2358	1.5412857832647529
P51798_S61	2359	1.5240472189006855
P51825_S588	2360	4.64093418754797
P51858_S103	2361	1.2379013682755726
P51946_S307	2362	1.6435151029406416
P51946_S322	2363	3.1686649117969683
P51946_T315	2364	3.01483061747647
P51948_S279	2365	1.111787681719111
P51948_T51	2366	-1.1818993701045564
P52292_T61	2367	1.1685492202008145
P52569_S647	2368	1.0520450385893767
P52594_S167	2369	6.28793219592373
P52594_S179	2370	-2.195285946466317
P52701_S137	2371	1.1696133576613033
P52701_S144	2372	1.3627313013097044
P52701_S219	2373	1.9058308077613813
P52701_S227	2374	1.1073307745218521
P52701_S309	2375	-1.5283889202714125
P52735_S576	2376	-1.3355717781994016
P52756_S624	2377	1.2573302539746845
P52756_S72	2378	1.2967202961923991
P52756_S78	2379	1.0916176398875468
P52948_S1018	2380	-2.6040413694217293
P52948_S1060	2381	-1.8758543643073065
P52948_S608	2382	-1.1449026693660826
P52948_S618	2383	-1.1648682776323085
P52948_S673	2384	1.043849838995433
P52948_S888	2385	1.106796281202577
P52948_S897	2386	2.6830305416114495
P52948_T1041	2387	-2.48473333152317
P52948_T1772	2388	3.7789082621863486
P52948_T546	2389	1.2968032601912114
P53004_S230	2390	2.111239422483729
P53007_S156	2391	-1.0799363842821705
P53999_S118	2392	1.120265725696095
P53999_S15	2393	-1.0881400278526474
P53999_S19	2394	1.6989073156488068
P53999_S58	2395	1.503525586096579
P54105_S102	2396	3.0382474866958535
P54105_S90	2397	4.409914724186486
P54105_T110	2398	2.8543327214264966
P54132_S464	2399	2.628107191663199
P54198_T586	2400	1.414755887143036
P54252_S265	2401	1.43706516451895
P54252_T269	2402	1.1954450681129316
P54253_S238	2403	1.1623789622921414
P54274_S7	2404	-2.4464855403873393
P54278_S507	2405	1.9524451153976727
P54278_S516	2406	2.5917316233235628
P54278_S517	2407	2.176931988421794
P54278_S522	2408	2.168820025362173
P54278_S523	2409	2.4864786664603855
P54284_S152	2410	1.4426436869845531
P54725_S86	2411	1.298109024510751
P54725_S92	2412	1.4559924093778047
P54725_T94	2413	1.4541946769769325
P54727_S160	2414	-2.2799721469065695
P54727_T155	2415	-4.1749162217282905
P54727_T159	2416	-3.5106716074946185
P54727_T162	2417	-4.074762517271765
P55010_S10	2418	1.1757635160386357
P55010_S419	2419	1.71999083254223
P55010_T416	2420	1.7582229449524345
P55011_S265	2421	1.3767181378876696
P55011_S87	2422	2.1995717867313154
P55011_S940	2423	-1.2509528555702385
P55011_T116	2424	1.2569959355658646
P55042_S39	2425	-1.381796247673634
P55064_T259	2426	1.4169544801202907
P55072_S197	2427	1.5176058489127247
P55081_S116	2428	1.0876609820814451
P55081_S118	2429	2.1661556394899684
P55081_S258	2430	2.0223817955004844
P55081_S94	2431	1.149278364805518
P55081_T267	2432	2.3875520715655085
P55085_S373	2433	-1.8951781316593674
P55085_T375	2434	-1.4227266994236007
P55196_S1173	2435	1.8164761186912841
P55196_S1300	2436	2.9586185174824084
P55196_S1311	2437	2.5305240806265576
P55196_S1317	2438	1.1734662562489842
P55196_S1318	2439	1.1167247207393878
P55196_S1501	2440	1.1180854097099981
P55196_S1510	2441	1.3788729817774676
P55196_S1774	2442	-2.7095513706545713
P55196_S1779	2443	-1.8128114897682845
P55196_S1783	2444	-1.1964012001328612
P55196_S181	2445	2.370174479890066
P55196_S240	2446	-1.7959451012117782
P55196_S562	2447	-3.5389210125373687
P55196_T1489	2448	1.5895233863534592
P55196_T591	2449	2.1919760070656693
P55198_S218	2450	2.0510206666565693
P55198_S370	2451	-1.7743356082718815
P55198_S378	2452	-2.420521810592577
P55198_T451	2453	1.0718357210376652
P55199_S300	2454	3.5937147986972864
P55199_S319	2455	-1.7628982921428644
P55201_S111	2456	1.8959911127068967
P55201_S120	2457	1.544269571983234
P55201_S462	2458	1.0197562074397766
P55201_S891	2459	-2.1415528103080277
P55209_S10	2460	1.9591520028382092
P55209_T62	2461	1.28433542054049
P55209_T64	2462	1.158744312491736
P55210_S16	2463	2.043799129956204
P55210_S21	2464	2.0554579680832195
P55265_S599	2465	-1.7630642617561723
P55265_T596	2466	-1.7665499187386136
P55265_T601	2467	-2.6184968068764025
P55317_S347	2468	-1.4835208420143644
P55327_T162	2469	1.277218545164665
P55789_S59	2470	1.9911216910426255
P55884_S85	2471	1.6171549464187045
P56211_S2	2472	1.2726645599616457
P56211_T22	2473	1.0126928849239345
P56524_S197	2474	1.3255770446889663
P56524_S210	2475	-1.4479720395890325
P56537_S230	2476	1.0204385208504334
P56537_S239	2477	1.0944841122791331
P56537_T231	2478	1.0854044488026346
P56937_S337	2479	-1.079091419368968
P56945_S355	2480	2.0835372569575146
P56945_S428	2481	-2.904128969547374
P57086_T63	2482	1.6514702563373032
P57678_S205	2483	2.2754573860540246
P57739_S207	2484	-1.1104364326494203
P57740_S69	2485	1.2015252425735614
P57764_S185	2486	1.0292262661472336
P58107_S2718	2487	-1.024997026258628
P60484_S302	2488	5.504507007521415
P61006_S181	2489	1.123128844133948
P61289_S248	2490	1.5606910863647574
P61313_S187	2491	1.7339645862863708
P62241_T130	2492	1.265433077306156
P62256_S3	2493	-1.5647039948276902
P62258_S210	2494	1.570131501535645
P62258_S213	2495	1.854976369721669
P62258_T208	2496	1.714010011629334
P62753_S235	2497	-1.5102829085511829
P62753_S236	2498	-5.474357859684638
P62753_T241	2499	-2.1074924295724404
P62841_S138	2500	-1.2907718735308187
P62899_S98	2501	1.8588411495868655
P62899_T26	2502	1.2267302500647954
P62995_S2	2503	-2.9356207368099216
P62995_T103	2504	-2.3406188526321863
P62995_T201	2505	-2.1854146743588885
P62995_T203	2506	-3.080482293369819
P63165_S2	2507	-4.836972714260735
P63165_S32	2508	1.856934476897024
P63261_S232	2509	2.1777228289221675
P63261_S52	2510	1.2109611512224436
P63313_T23	2511	2.1066977178478545
P67809_S165	2512	-3.9817651391570603
P67809_S167	2513	-2.157956286912258
P67809_S174	2514	-1.8829813832787323
P67809_T108	2515	1.486997484729061
P68363_S48	2516	1.193212274231966
P68363_T51	2517	1.1046273752276203
P68366_S48	2518	2.345491762348596
P78310_S323	2519	-2.9563605394154937
P78310_S332	2520	-2.054319444786442
P78310_T329	2521	-1.7358799169973729
P78312_S285	2522	1.020150547800549
P78312_S287	2523	2.584380137493815
P78312_S293	2524	1.617531333335526
P78312_T400	2525	1.0422160743259337
P78316_S14	2526	-2.2606714448439753
P78332_S353	2527	-1.0415594241609405
P78332_T923	2528	1.8316590049547656
P78344_S395	2529	1.015083811710527
P78347_S103	2530	2.915268283039776
P78347_S674	2531	-3.299926715231088
P78536_S770	2532	1.5164814673305056
P78545_S210	2533	2.6739169801906737
P82094_S338	2534	1.302754959137065
P82094_S349	2535	1.8271765961188677
P82094_S72	2536	-1.4227069378772175
P82094_S77	2537	-1.1292339383742984
P82970_T47	2538	-1.2651752120092006
P82979_S168	2539	1.588520351396566
P83916_S89	2540	-3.397897892753436
P84098_S13	2541	1.0311518710071308
P84098_S189	2542	1.1628808173057799
P84098_T187	2543	1.161407219394194
P84103_S138	2544	5.804746812392063
P84243_S29	2545	-1.1008311611621977
P85037_S236	2546	2.09117555868467
P85037_S239	2547	1.069126200489725
P85037_S249	2548	1.7650082838660772
P85037_S253	2549	-1.546919693571283
P85037_S288	2550	1.2361104410694654
P85037_S420	2551	-1.1400081087887948
P85037_S445	2552	-1.189697988364113
P85037_T245	2553	1.035932476501884
P85299_S12	2554	1.1151043497271083
P98082_S227	2555	1.754663480906629
P98082_T229	2556	1.3093431199919667
P98175_S207	2557	4.808908944877269
P98175_S61	2558	-1.7154343641020962
P98175_S65	2559	2.0828397450657388
P98175_S69	2560	2.0738409581293187
P98175_T78	2561	1.5181390840295155
P98177_S261	2562	1.0974348131522333
Q00587_S101	2563	-3.7360861504627874
Q00613_S303	2564	-2.2545192823593823
Q00613_S307	2565	-1.8817302168530308
Q00613_S314	2566	-1.8541654465657587
Q00613_S320	2567	-2.1253353689914327
Q00613_S363	2568	-1.986656237462725
Q00613_S368	2569	-1.2011387984595956
Q00613_T357	2570	-1.8043843057780613
Q00688_S152	2571	1.2525889969327313
Q00839_S59	2572	1.4800088377993568
Q00839_S66	2573	2.560165285368468
Q00978_S136	2574	-1.1682093212614681
Q00978_S137	2575	-1.037235309670793
Q01082_S1252	2576	2.5044146353846575
Q01082_S2048	2577	1.080445044054434
Q01082_S2102	2578	-6.9120688997758055
Q01082_S2128	2579	-1.3743432672925522
Q01082_S2160	2580	1.228193020369142
Q01082_S2161	2581	1.2384335597641414
Q01082_S2165	2582	2.6580299671736256
Q01082_S2169	2583	1.5170879598778981
Q01082_S2314	2584	-2.795802699852695
Q01082_T1462	2585	-1.1962586373864443
Q01082_T2155	2586	2.1467878858848444
Q01082_T2171	2587	-1.195279631407928
Q01082_T2320	2588	-3.259331810660866
Q01082_T2328	2589	-2.4130975452113343
Q01082_T999	2590	-1.6713800222089912
Q01130_S189	2591	2.0085800470352098
Q01130_S98	2592	1.4083998936294861
Q01167_S257	2593	1.8262070822399004
Q01167_S384	2594	-1.9754892913579987
Q01167_S424	2595	-3.098804496253491
Q01196_T14	2596	1.944742657900795
Q01484_S1891	2597	-1.6792695799485724
Q01484_S3909	2598	2.3089571344354827
Q01484_T1887	2599	-2.293167272167233
Q01518_S308	2600	-1.472369231369548
Q01518_T24	2601	1.3239067078848397
Q01518_T307	2602	-1.6405630677495218
Q01581_S486	2603	-3.477228073812615
Q01581_S516	2604	1.0525792699684686
Q01664_S139	2605	1.2841757876427646
Q01804_S1023	2606	2.1148425858763353
Q01814_S1242	2607	1.4591544695300662
Q01831_S104	2608	1.7073545258742655
Q01831_S94	2609	1.4774828648459124
Q01831_T349	2610	2.475732937394593
Q02040_S584	2611	-3.43445724030423
Q02078_S104	2612	1.2290642716280349
Q02078_S235	2613	1.194910258275586
Q02078_T103	2614	1.97898513917729
Q02108_S261	2615	1.177528266603133
Q02108_S267	2616	1.2829476248874307
Q02108_S269	2617	1.2063892482137657
Q02241_S912	2618	-2.244552516837917
Q02241_S924	2619	-2.2187046907792123
Q02241_T735	2620	2.2756058341272354
Q02241_T913	2621	-2.3605819667776746
Q02410_S246	2622	-1.0235284165300147
Q02410_S80	2623	2.528247218575391
Q02446_S638	2624	11.49721751900043
Q02487_S808	2625	1.7208300808459711
Q02487_T793	2626	-1.5866469691031
Q02487_T805	2627	2.23069110977735
Q02539_S183	2628	-4.030975493741135
Q02539_S2	2629	1.1433407077808795
Q02790_T448	2630	-1.2361766466933979
Q02880_S1344	2631	1.0654216517369868
Q02880_S1457	2632	-1.5227458526346158
Q02880_S1461	2633	-1.2753369565128079
Q02880_S1466	2634	-2.8552381237489985
Q02880_S1471	2635	-2.5019565329648543
Q02880_S1473	2636	1.1518039472251314
Q02880_S1476	2637	1.2705074691471694
Q02880_S1524	2638	2.736559311806479
Q02880_S1576	2639	1.347201037454294
Q02880_S1581	2640	2.1750365094655546
Q02880_T1319	2641	1.9257142114714227
Q02880_T1403	2642	-1.7631896304969494
Q02880_T1575	2643	1.5839749821289981
Q02880_T1592	2644	2.819635960933203
Q02952_S1395	2645	1.8965013632388654
Q02952_S280	2646	-1.5887032377553023
Q02952_S364	2647	-2.340257324317136
Q02952_S627	2648	-1.498446093770756
Q02952_S696	2649	-2.1996572706893804
Q02952_S697	2650	-1.7414176317972156
Q03001_S237	2651	2.2882860025568537
Q03001_S7416	2652	-2.803451667656823
Q03001_S7420	2653	2.6874903196394992
Q03001_S7424	2654	-3.3011917748943507
Q03001_S7513	2655	1.0701205605874353
Q03001_T2211	2656	1.7775172326111761
Q03014_S223	2657	1.3925492079357191
Q03135_S9	2658	1.213693482991756
Q03164_S1858	2659	1.2401217325973661
Q03164_S2110	2660	-1.314793039977367
