name	index	f
P32298	121	0
Q96QP1	122	0
P00540	123	0
Q13554	124	0
O00238	125	0
O95835	126	1
P36894	127	0
Q04771	128	0
Q8IW41	129	0
Q8N752	130	0
Q16644	131	0
Q86UX6	132	0
Q16566	133	0
P23443	134	1
O75582	135	0
Q9HAZ1	136	0
P42345	137	0
Q00537	138	1
Q07002	139	0
O94921	140	0
Q8IXL6	141	0
Q86UE8	142	1
Q9H4B4	143	0
Q13555	144	0
Q9UKI8	145	1
Q13315	146	0
P53350	147	0
O14874	148	0
Q2M2I8	149	1
O14976	150	0
O75716	151	0
Q9NSY1	152	1
Q96KB5	153	1
P33981	154	1
P53779	155	0
P50750	156	0
P49336	157	0
P45984	158	0
Q9H422	159	0
Q9BWU1	160	0
Q86Z02	161	1
Q9H2X6	162	1
P49759	163	1
P45983	164	0
Q13523	165	0
Q13627	166	0
Q9Y463	167	0
Q99683	168	0
Q8IY84	169	0
P15056	170	1
Q6ZN16	171	0
Q02750	172	0
P78527	173	1
Q13233	174	0
Q13557	175	0
Q12851	176	0
Q7L7X3	177	0
Q96J92	178	0
Q9UHD2	179	0
Q6IQ55	180	0
Q92918	181	0
Q99759	182	0
P49841	183	1
Q8TAS1	184	0
Q9UBE8	185	0
P50613	186	1
Q6P2M8	187	0
O94806	188	1
Q15139	189	0
Q15349	190	0
P17612	191	1
P31751	192	0
P49761	193	0
Q9NR20	194	0
Q92630	195	0
P49760	196	0
Q9UQM7	197	0
Q9NRM7	198	0
Q96RG2	199	1
Q15418	200	1
Q52WX2	201	0
Q5TCY1	202	0
O00444	203	0
Q9UEE5	204	1
P25098	205	0
P35626	206	0
P27037	207	0
Q86Y07	208	0
Q15759	209	0
Q7KZI7	210	1
Q9UPE1	211	0
O15264	212	0
Q9NZJ5	213	0
Q9HC98	214	0
P36897	215	0
P36896	216	0
P37173	217	0
Q13873	218	1
Q9BQI3	219	0
Q6P3R8	220	0
Q9UQ07	221	0
Q8NE63	222	0
O00311	223	0
Q9BXA7	224	0
Q15746	225	0
O43781	226	0
P49137	227	0
Q96PF2	228	0
P04049	229	0
Q9P289	230	0
P15735	231	0
Q14164	232	0
Q9Y572	233	0
P51957	234	1
Q96PY6	235	1
O95382	236	1
O00506	237	0
Q9UL54	238	0
Q9Y6E0	239	0
Q9H2K8	240	0
Q15208	241	0
Q12852	242	1
Q9NY57	243	0
Q13131	244	1
P27448	245	0
Q8N568	246	0
Q96L34	247	1
Q13705	248	0
Q8TDC3	249	1
Q9P0L2	250	0
P54646	251	0
O43683	252	0
O43318	253	1
Q9Y2K2	254	0
P57059	255	1
Q13546	256	0
O14757	257	0
Q9H4A3	258	1
Q9P2K8	259	0
Q9Y2U5	260	0
P57078	261	0
Q00532	262	0
Q9UPZ9	263	0
O76039	264	0
Q8IVH8	265	0
O95819	266	0
Q9UKE5	267	0
P51617	268	0
Q9BX84	269	1
Q16816	270	0
Q8NG66	271	0
Q9UEW8	272	0
O95747	273	0
Q8N4C8	274	1
O15530	275	1
Q96BR1	276	0
Q05655	277	0
O15075	278	0
Q9Y5S2	279	0
Q13464	280	1
P78362	281	0
Q96SB4	282	1
Q9BZL6	283	1
Q6P5Z2	284	0
O60285	285	0
Q14012	286	0
Q9H093	287	0
Q8IU85	288	0
Q04759	289	0
Q9UK32	290	0
O00141	291	0
Q8IWQ3	292	0
Q16513	293	1
Q16512	294	1
P41743	295	1
O96017	296	0
Q96NX5	297	0
Q02156	298	0
Q99558	299	0
Q9Y243	300	0
P05129	301	0
P31749	302	0
B4DV95	303	0
A0A024R7E4	304	0
Q6ZWH5	305	0
P30291	306	1
P07949	307	0
P09619	308	0
P36888	309	0
Q13882	310	0
P09769	311	0
P07947	312	0
P12931	313	1
P14616	314	0
A0A024R8K3	315	0
A0A024R273	316	0
P45985	317	1
P06213	318	0
P08069	319	0
A0A024R7M7	320	0
Q05397	321	1
E9PJX5	322	0
Q504U8	323	0
P51813	324	1
Q02763	325	0
P42679	326	0
A0A024R8E2	327	0
P42684	328	0
P43403	329	0
B4DVP5	330	1
P42685	331	0
A8K3B6	332	0
Q14289	333	0
P06241	334	0
Q12866	335	0
P53667	336	0
A0A0S2Z3Y8	337	0
Q08881	338	0
P53671	339	0
Q01538	340	1
Q07912	341	1
Q13470	342	1
Q59H18	343	0
Q08345	344	0
Q15569	345	0
A0A024R906	346	0
A0A024RD88	347	0
A0A024R452	348	0
Q15120	349	0
B7ZKJ3	350	0
A4D1H4	351	0
A0A024QZA8	352	0
B4DSE0	353	1
P54753	354	0
P54760	355	0
B4E058	356	0
Q16620	357	0
P35916	358	0
O15146	359	0
P17948	360	0
P16234	361	1
A0A0S2Z3Q6	362	0
P04629	363	0
P21802	364	0
O60674	365	0
P54762	366	0
A0A024R759	367	0
Q96CY4	368	0
P16591	369	1
Q15303	370	0
A0A140VJJ0	371	0
M0R0W6	372	0
P23458	373	0
P04626	374	0
P08631	375	0
P07948	376	0
P07333	377	0
H0YNK6	378	0
B6D4Y2	379	0
Q15375	380	0
P07332	381	0
P29322	382	0
P21709	383	1
Q06187	384	0
A0A024RDA0	385	0
P42680	386	0
P08922	387	0
P22607	388	1
P29376	389	0
P42681	390	1
Q9H3Y6	391	0
A0A0B4J1T8	392	0
B4DSE0_T389	393	0.355389645841303
B4DVP5_S208	394	-2.77748927495924
O00418_S386	395	1.47176587555889
O00418_S71	396	-0.734365769162233
O00418_S72	397	-0.711381431486775
O00418_S74	398	0.0311379134275711
O14578_S1993	399	0.0224333296881731
O14578_S440	400	-0.880971117177262
O14578_S480	401	0.614551039407099
O14578_S582	402	-0.739625532759153
O14578_T1011	403	0.380117800859647
O15530_S241	404	0.445845423505987
O43318_S389	405	-0.623636355362484
O43318_S439	406	-0.390727503024068
O75116_S1133	407	-0.73868065295907
O75116_S1134	408	-0.549258793266999
O75385_S469	409	-0.705074889937929
O75385_S479	410	0.605298901578921
O75385_S556	411	-0.732816687000142
O75385_S623	412	-1.42436229889319
O75385_S638	413	-0.953797985615314
O75385_S639	414	-0.821015958328331
O75676_T687	415	0.631888508267847
O94804_S191	416	0.664445599973551
O94804_S448	417	-0.416740437168828
O94804_S450	418	0.171527051902025
O94804_S454	419	-0.47441825724073
O94804_S514	420	0.353806339594749
O94804_T14	421	0.305169967980264
O94806_S2	422	-1.35367606388887
O95382_S731	423	-1.00125097076212
O95382_T1173	424	-0.0589976048491483
O95835_S181	425	-0.930330377859413
O95835_S278	426	-1.21642042336779
O95835_S464	427	-0.346438952490143
O95835_T246	428	-0.168196968318107
P12931_S17	429	-0.546900369064724
P15056_S363	430	0.187358905785364
P15056_S447	431	-0.346849689547053
P17612_S339	432	-0.832589266194628
P17612_T198	433	0.597127511880746
P17612_T202	434	0.517673244461935
P19525_S83	435	0.810482674851485
P19525_S92	436	1.1629380487225
P21709_T146	437	0.19673502785481
P22607_T546	438	-1.89503045261016
P23443_S394	439	0.387731247767698
P23443_S427	440	-3.06915425996062
P23443_S441	441	-1.2042321227328
P23443_S447	442	-0.793194961266852
P23443_T387	443	-0.906212686030117
P23443_T444	444	-2.15587209521343
P27361_T202	445	-0.936820727668245
P28482_T185	446	-0.903225037303311
P30291_S139	447	-1.25960076150088
P33981_S281	448	-2.62233982704651
P33981_S824	449	-0.00909974531205826
P36507_S23	450	-0.739715267100823
P36507_S26	451	0.516024064129554
P41743_S247	452	0.898303660606624
P41743_S8	453	0.0489131414131325
P41743_T410	454	0.2531932252418
P41743_T564	455	-1.11001569019948
P42681_S305	456	-0.571781429527245
P45985_S257	457	-1.6354021075556
P48730_S350	458	-0.238051367532402
P48730_S356	459	-0.0886279998728193
P48730_S382	460	-0.277096106727335
P48730_T347	461	-2.1942305350958
P49759_S140	462	-0.499304514247264
P49759_S337	463	-0.686729423264362
P49841_S9	464	-0.495625585355764
P50613_T170	465	-0.43647173737774
P51813_S393	466	1.3234955345782
P51957_S639	467	1.48053435658359
P57059_S575	468	1.36817473157154
P78527_T2671	469	-0.186845282076323
Q00536_S119	470	0.744491747185859
Q00536_S12	471	0.539535976472845
Q00536_S138	472	0.936745787799739
Q00536_S153	473	0.25724212391449103
Q00537_S137	474	0.857391393491513
Q00537_S180	475	0.709347850673984
Q00537_S9	476	0.644751183224022
Q01538_S610	477	0.618229795369581
Q05397_S840	478	-0.973566502672337
Q05397_S843	479	0.0508256419215023
Q12852_T9	480	-0.0358428443314711
Q13043_T177	481	0.953249968004336
Q13131_S184	482	0.464154623280216
Q13131_S356	483	-2.87557111854011
Q13153_S144	484	0.601901719466332
Q13153_S174	485	-0.0028410825707894
Q13153_T230	486	0.204424158502869
Q13188_S333	487	0.490034330233044
Q13188_S385	488	-0.123883150574391
Q13188_S406	489	-0.037761312866591
Q13464_S1102	490	1.12489276185204
Q13464_S946	491	-0.19038942527824
Q13470_S502	492	-0.696287205228497
Q13470_S505	493	-1.59386764570796
Q13535_S529	494	-1.789274561838
Q13873_S863	495	-1.01922338015921
Q14680_S335	496	-0.700990897696103
Q14680_S529	497	-0.8947896214691
Q15418_S221	498	0.913215111974148
Q15418_S363	499	0.563266800565204
Q15418_S380	500	0.841112356494765
Q15418_T733	501	-0.193070812508189
Q16512_S916	502	-0.140658771896227
Q16512_T774	503	-0.0286259312383625
Q16513_S21	504	-1.93438829796114
Q16513_S302	505	-0.00496328581870209
Q16513_S535	506	-0.236953963127585
Q16513_T816	507	-0.800971752679759
Q16513_T820	508	0.519993344766597
Q2M2I8_S21	509	-0.857466214127554
Q2M2I8_S637	510	0.413336491336446
Q2M2I8_T620	511	-2.29588005734827
Q7KZI7_S390	512	-0.215473749677274
Q7KZI7_S40	513	-1.10162860183017
Q7KZI7_S409	514	-1.50723895773265
Q7KZI7_S456	515	-0.111871693235146
Q7KZI7_S571	516	-1.10645931485508
Q7KZI7_S619	517	-0.865764765929354
Q7KZI7_S631	518	-1.32063854256203
Q7KZI7_T467	519	0.764992144344605
Q7KZI7_T596	520	-1.30540885059734
Q86UE8_S111	521	0.448525579089821
Q86UE8_S115	522	0.373900921341427
Q86UE8_S144	523	-0.841213212158059
Q86UE8_S177	524	0.599198269277686
Q86UE8_S46	525	-0.201000001472842
Q86UE8_S99	526	0.843936346054338
Q86UE8_T52	527	-0.204913859801438
Q86Z02_S239	528	-0.272068456913528
Q8N4C8_S674	529	0.980146271692163
Q8N4C8_S701	530	0.97343728074706
Q8N4C8_S732	531	-0.324097794585782
Q8N4C8_S749	532	-2.53053393200465
Q8N4C8_S763	533	-0.120738459342107
Q8N4C8_S778	534	-0.0995613124961522
Q8TD19_S868	535	-2.19148349420073
Q8TDC3_S563	536	0.375597608369912
Q8TDC3_T406	537	-0.55570603456975
Q96GX5_S320	538	-0.955771062132086
Q96GX5_S370	539	-0.53816832550538
Q96GX5_S453	540	-1.14904958292613
Q96KB5_S59	541	3.19405415099821
Q96KB5_T24	542	1.13337958319919
Q96L34_S218	543	-0.777271381399796
Q96L34_S423	544	-0.225541070194438
Q96L34_T214	545	-0.177626933235114
Q96PY6_S1052	546	0.535043093283806
Q96PY6_S664	547	0.316703259883003
Q96PY6_S837	548	-0.680380912035442
Q96Q15_S12	549	-0.212142987695982
Q96RG2_S116	550	-0.441399066259238
Q96RG2_T943	551	-0.551714213035119
Q96SB4_S311	552	-2.32902397827568
Q9BX84_S407	553	-0.94395014550496
Q9BXM7_S225	554	-0.681900959937384
Q9BZL6_S197	555	-0.0375485239836083
Q9BZL6_T226	556	-1.60932270865818
Q9H2G2_S347	557	-0.749190963751296
Q9H2G2_S565	558	-0.808927828176849
Q9H2G2_S571	559	1.81525371049581
Q9H2X6_S23	560	-0.566371611842303
Q9H4A3_S1978	561	0.309399076414316
Q9H4A3_S2002	562	-1.32636528451223
Q9H4A3_S2011	563	-0.941721679566756
Q9H4A3_S2012	564	0.118061648126969
Q9H4A3_S2270	565	1.78904491755828
Q9NSY1_S1107	566	0.0801886099390386
Q9NSY1_S947	567	-0.234445821886746
Q9NSY1_S949	568	0.29700558105198
Q9NSY1_T834	569	-0.20273245832069
Q9NYV4_S332	570	-2.82940161620269
Q9NYV4_S383	571	-0.318986243349235
Q9NYV4_S423	572	0.170315154521975
Q9NYV4_T1246	573	-0.0718969842934261
Q9NYV4_T514	574	-0.955434089226266
Q9NYV4_T692	575	-0.052842946038421
Q9NYV4_T893	576	-0.348633881560515
Q9UEE5_S28	577	-0.192760048257215
Q9UKI8_S158	578	-0.0431650571398663
Q9Y2H1_S351	579	0.275011363424314
O94804_Y197	580	0.0300267544946475
P16234_Y273	581	-0.810590384521255
P16591_Y42	582	0.505079882748996
P27361_Y204	583	-0.692840310076726
P28482_Y187	584	-0.756137603287996
P49841_Y216	585	-0.274283390307501
Q07912_Y284	586	0.204304268844707
Q07912_Y827	587	0.146582348137475
Q86Z02_Y459	588	0.259746984464082
Q9H2G2_Y195	589	-0.0328320758998739
Q9H4A3_Y2276	590	1.64876537800996
A0A024QZ64_S45	591	-0.398969298394306
A0A024QZ77_S74	592	-1.25520041315614
A0A024QZ77_S76	593	-1.0558700180262
A0A024QZC1_S118	594	1.65122732648862
A0A024QZC1_S195	595	0.303948626134952
A0A024R0T9_S50	596	0.767067994846064
A0A024R0V4_S323	597	-1.05506341812265
A0A024R1A3_S13	598	0.531345807769568
A0A024R1A3_S816	599	-1.97594998820125
A0A024R2F9_S193	600	0.791951299455693
A0A024R2W3_S58	601	-2.4715502223841
A0A024R2W3_S78	602	0.37918714761196
A0A024R2W3_S99	603	-0.229393813696937
A0A024R3X4_S70	604	-0.252692383398164
A0A024R3X4_T105	605	2.11746679109512
A0A024R542_S1024	606	-1.20698069573425
A0A024R542_S1103	607	-0.180771750232497
A0A024R542_S1158	608	-0.190482262884444
A0A024R542_S1199	609	-0.377318891143799
A0A024R542_S1385	610	-3.0773191314288
A0A024R542_S1473	611	-0.319523164312227
A0A024R542_S1552	612	-0.830538774933623
A0A024R542_S1554	613	-1.01728510638662
A0A024R542_S1558	614	-1.53340828324934
A0A024R542_S1652	615	-0.566115595021067
A0A024R542_S178	616	-1.77434645781042
A0A024R542_S228	617	-0.93135573547756
A0A024R542_S295	618	-0.674743712178898
A0A024R542_S353	619	-2.3172317416186
A0A024R542_S429	620	0.448709641127069
A0A024R542_S435	621	-2.81366994447322
A0A024R542_S498	622	-1.00538217105765
A0A024R542_S601	623	-2.2793154499395
A0A024R542_S672	624	-1.32332465936515
A0A024R542_S691	625	-1.7958119873662
A0A024R542_S717	626	-0.284091064216161
A0A024R542_S836	627	-1.74622670591604
A0A024R542_S872	628	-1.04877465915313
A0A024R542_S882	629	1.59409596864756
A0A024R542_S893	630	-1.67671936067714
A0A024R542_S987	631	-1.26178168463231
A0A024R542_T1282	632	-0.466955305878605
A0A024R542_T351	633	-1.79019060771992
A0A024R542_T421	634	-1.33419783948345
A0A024R542_T979	635	-0.846802433337103
A0A024R5Z7_S127	636	1.68813274445238
A0A024R5Z7_S26	637	-0.0414104116388483
A0A024R5Z7_T19	638	0.286598839902307
A0A024R6A3_S43	639	0.120179844356752
A0A024R6K5_S331	640	1.282630593427
A0A024R6M6_T75	641	-0.409676264559454
A0A024R897_S64	642	-0.717763136067624
A0A024R8S5_S75	643	-2.21894859131201
A0A024R9T6_S315	644	-0.36295467063968
A0A024R9T6_S377	645	0.161838408185355
A0A024R9T6_S391	646	0.462588988244703
A0A024R9T6_S413	647	0.552168176124345
A0A024R9T6_S48	648	-4.86814472462054
A0A024R9T6_S88	649	1.0853087978111
A0A024RB53_S6	650	-0.282164716629885
A0A024RCP5_T304	651	0.388351911077116
A0A024RCR2_S324	652	0.592410282590457
A0A024RCR2_S51	653	0.426399376652762
A0A024RCR2_T48	654	0.806919265719375
A0A024RCR2_T50	655	1.10726671617115
A0A024RCR3_S151	656	-0.227126279084722
A0A024RCS3_S178	657	0.0999559294176893
A0A024RCS3_S495	658	-0.137865933895863
A0A024RCS3_S668	659	0.017906019556726
A0A024RCS3_S671	660	-0.353355462411226
A0A024RCS3_S688	661	-0.687884887777001
A0A024RCS3_S690	662	0.331352103135814
A0A024RCS3_T665	663	-0.625412201596634
A0A024RCS3_T695	664	-0.250760311416014
A0A024RCS7_S264	665	0.198256362189689
A0A075B7B1_S981	666	-0.0149365139472764
A0A087WVT9_T136	667	-0.50695175558374
A0A087WX45_T242	668	1.8810924958037
A0A087WX97_S444	669	1.0369793962085
A0A087WY09_S65	670	-0.665725110656673
A0A087X0K8_S1074	671	-0.832322221344535
A0A087X1R1_T373	672	0.126966909151507
A0A090N8Y8_S116	673	-0.961725375130126
A0A090N8Y8_S145	674	-0.28549887372076
A0A090N8Y8_S82	675	-0.482219427786296
A0A0A0MSK4_S492	676	0.00320204093259768
A0A0A0MSK4_S493	677	0.474511876431576
A0A0A0MSK4_S545	678	0.433268389348269
A0A0A0MTR7_S2606	679	1.31392584113767
A0A0A0N0L2_T399	680	-1.78727833900599
A0A0A6YZ17_S630	681	-2.02249741380208
A0A0B4J2C3_S46	682	-0.253048030133694
A0A0C4DFN2_T109	683	0.423221389681405
A0A0C4DFX6_T323	684	6.61838937763598
A0A0C4DG17_S43	685	-0.249835334963857
A0A0C4DG89_S295	686	0.865337253367114
A0A0C4DG89_S804	687	0.936373806195427
A0A0C4DH22_S650	688	-0.26347172742604
A0A0D9SFF0_S717	689	-0.192996043039341
A0A0D9SG04_S518	690	0.397295142312799
A0A0G2JNZ2_S1279	691	4.12746478578936
A0A0G2JNZ2_S1306	692	-0.303158369145851
A0A0G2JNZ2_S1309	693	0.280588812117979
A0A0G2JNZ2_S1348	694	0.010423904840306
A0A0G2JNZ2_S1378	695	0.279107760809565
A0A0G2JNZ2_S1439	696	0.447404239099216
A0A0G2JNZ2_S1448	697	0.660350973392092
A0A0G2JNZ2_S1475	698	0.273597751675323
A0A0G2JNZ2_S1508	699	0.595772640138325
A0A0G2JNZ2_S1541	700	1.42902500991236
A0A0G2JNZ2_S1559	701	0.467767711875654
A0A0G2JNZ2_S1561	702	-0.491547622155272
A0A0G2JNZ2_S1566	703	-0.037988553353264
A0A0G2JNZ2_S1581	704	0.151345367095798
A0A0G2JNZ2_S37	705	-0.0576744154860194
A0A0G2JNZ2_S504	706	-0.596694220475753
A0A0G2JNZ2_S835	707	-0.196522547350547
A0A0G2JNZ2_S853	708	1.23150817346115
A0A0G2JNZ2_S939	709	-0.089915769800049
A0A0G2JNZ2_T1342	710	0.353572883451937
A0A0G2JNZ2_T1549	711	-0.228483596055407
A0A0G2JNZ2_T826	712	-1.92630713168022
A0A0K0K1K7_S49	713	0.67537043174679
A0A0R4J2E8_S188	714	0.318427917870129
A0A0R4J2E8_S533	715	0.768821533957066
A0A0S2Z3C9_T18	716	-0.890232917921296
A0A0S2Z3K9_S41	717	0.533338010118419
A0A0S2Z3K9_S74	718	-0.174423368615708
A0A0S2Z3W6_S205	719	-0.534951435660037
A0A0S2Z404_S11	720	0.14242501970834
A0A0S2Z417_S98	721	-0.589436690940596
A0A0S2Z456_S157	722	0.0914626792736175
A0A0S2Z456_S267	723	-0.393360537675612
A0A0S2Z487_S182	724	0.648241637359132
A0A0S2Z487_S665	725	-0.430993159433285
A0A0S2Z487_S99	726	-1.09730279144975
A0A0S2Z499_S40	727	-0.581510666876493
A0A0S2Z4D1_S31	728	1.38457946228417
A0A0S2Z4F6_S256	729	-0.324455898268845
A0A0S2Z4J1_T317	730	-1.25124796595913
A0A0S2Z4M2_S40	731	1.16529032057117
A0A0S2Z4M2_S97	732	0.888720691052724
A0A0S2Z4M2_T34	733	-0.485464437285968
A0A0S2Z4R0_S579	734	1.08694404328397
A0A0S2Z4R4_T347	735	-0.421983985656656
A0A0S2Z4V5_S247	736	-1.18380937377933
A0A0S2Z4V6_T778	737	0.0577517967290788
A0A0S2Z4Z8_S357	738	-0.195342597893363
A0A0S2Z4Z8_S363	739	0.0217916465283476
A0A0S2Z4Z8_S393	740	0.640721025951576
A0A0S2Z4Z8_S527	741	-0.0889469508563456
A0A0S2Z4Z8_S531	742	0.45527248340708
A0A0S2Z4Z9_T450	743	0.654286638400787
A0A0S2Z5B2_S349	744	0.415752711876769
A0A0S2Z5D9_S128	745	0.272139795073803
A0A0S2Z5D9_S149	746	-0.0664896315626926
A0A0S2Z5H3_S299	747	-0.802657997656381
A0A0S2Z5H3_T306	748	-1.23820006750986
A0A0S2Z5N9_S202	749	-1.33905174560514
A0A0S2Z5P5_S298	750	-0.0361961408837645
A0A0S2Z5X6_S67	751	-0.260155103445266
A0A126GV67_S106	752	0.101228648979854
A0A126GVE6_S52	753	-0.530821615198525
A0A126GVP0_S148	754	0.342770070192529
A0A126GW71_T277	755	-0.472485026293295
A0A126GW82_S154	756	-0.0684132367482171
A0A126GWA2_T280	757	-0.199131448417235
A0A140VJF4_S230	758	-0.527398867015613
A0A140VJG6_S923	759	0.383604617158031
A0A140VJJ6_T409	760	-1.91181311555041
A0A140VJN0_S29	761	-0.223535931446849
A0A140VJN8_S31	762	0.632586851056704
A0A140VJQ2_S10	763	0.280793201778062
A0A140VJQ2_S125	764	-0.574929177424278
A0A140VJQ2_S139	765	0.599236566508432
A0A140VJQ2_S254	766	0.320016040343705
A0A140VJQ2_S4	767	0.942065908669546
A0A140VJQ2_S70	768	-0.955714755036074
A0A140VJQ6_S189	769	0.750957603575111
A0A140VJQ6_S33	770	-1.06417223559608
A0A140VJQ8_S126	771	0.583659648113182
A0A140VJQ8_S303	772	-2.07178236322777
A0A140VJQ8_S322	773	-0.253598203043941
A0A140VJQ8_S340	774	0.0114481494304322
A0A140VJQ8_S85	775	-0.952649773732158
A0A140VJQ8_T136	776	-0.83046929858582
A0A140VJQ8_T318	777	0.231779335917229
A0A140VJT8_T82	778	0.791821610162939
A0A140VJU4_S222	779	-0.358749831994454
A0A140VJU4_S80	780	-0.0719011299143335
A0A140VJW2_S16	781	1.05225788749746
A0A140VJW2_S38	782	-0.209985058237564
A0A140VJW2_S63	783	0.953944620540099
A0A140VJY4_S104	784	-0.0820370985596739
A0A140VJZ1_S5	785	-0.751411849973323
A0A140VJZ1_S783	786	-0.362265096125444
A0A140VJZ1_T623	787	-0.0671556037219627
A0A140VK05_S151	788	-0.664623993719767
A0A140VK05_S429	789	0.575735536628024
A0A140VK05_S902	790	-0.697843569144644
A0A140VK45_S68	791	-0.143336340535702
A0A140VK49_S426	792	0.680714384919395
A0A140VK53_S1014	793	0.0154530176181237
A0A140VK53_S1101	794	0.213299158421787
A0A140VK53_S1102	795	-0.631114446035507
A0A140VK53_S1103	796	-0.845466643061655
A0A140VK53_S1110	797	-0.474174216757739
A0A140VK53_S1122	798	-0.536781047780273
A0A140VK53_S1124	799	-0.103601847132915
A0A140VK53_S1152	800	-1.51028584025994
A0A140VK53_S1179	801	-0.276861970788191
A0A140VK53_S1188	802	0.265065289830925
A0A140VK53_S1218	803	-0.739920374810426
A0A140VK53_S1219	804	0.269972444661708
A0A140VK53_S1227	805	2.15968079551665
A0A140VK53_S1318	806	-0.0501019808261225
A0A140VK53_S1320	807	0.345987034567143
A0A140VK53_S1329	808	-0.594591751424153
A0A140VK53_S1398	809	-0.0919055469558092
A0A140VK53_S1401	810	0.754418583797305
A0A140VK53_S1404	811	0.202323304540884
A0A140VK53_S1539	812	0.262948552519825
A0A140VK53_S1541	813	-0.385067806227082
A0A140VK53_S1857	814	0.509791639992381
A0A140VK53_S2020	815	-3.84466892752083
A0A140VK53_S2030	816	1.99421577999565
A0A140VK53_S2032	817	-0.036092422046688
A0A140VK53_S2044	818	-1.06686974025623
A0A140VK53_S2100	819	-1.63610677107697
A0A140VK53_S2102	820	-3.41211895304864
A0A140VK53_S2118	821	0.488390222772759
A0A140VK53_S2121	822	0.725468594561947
A0A140VK53_S2123	823	-0.129573889805207
A0A140VK53_S2132	824	0.264241295630916
A0A140VK53_S2272	825	-0.313102549415316
A0A140VK53_S2335	826	-0.42936147496663
A0A140VK53_S2365	827	0.232909326385451
A0A140VK53_S2382	828	-0.197941091007595
A0A140VK53_S2398	829	0.0605995114660067
A0A140VK53_S2449	830	0.190553769337007
A0A140VK53_S2453	831	0.251286583443765
A0A140VK53_S2688	832	-0.52134495574099
A0A140VK53_S2692	833	-0.181565816830553
A0A140VK53_S295	834	-1.84027935027387
A0A140VK53_S322	835	-0.316451901114241
A0A140VK53_S323	836	-0.55364450039718
A0A140VK53_S351	837	0.419858550097221
A0A140VK53_S353	838	-0.328492291088775
A0A140VK53_S358	839	0.430472363869667
A0A140VK53_S377	840	1.22235621103802
A0A140VK53_S398	841	-0.858902998400206
A0A140VK53_S846	842	0.341996411407118
A0A140VK53_S857	843	-0.582598301414731
A0A140VK53_S876	844	-0.300424230588138
A0A140VK53_S924	845	0.251800162657
A0A140VK53_S994	846	-0.36776608548927
A0A140VK53_T1003	847	-1.14612991058602
A0A140VK53_T1043	848	-2.65137314722468
A0A140VK53_T111	849	0.150331292579757
A0A140VK53_T1177	850	-0.211113142409424
A0A140VK53_T1413	851	0.315867842559106
A0A140VK53_T1492	852	-0.225624711963023
A0A140VK53_T1856	853	-0.962653592737352
A0A140VK53_T2104	854	-1.04244954648869
A0A140VK53_T2252	855	-0.177352377270282
A0A140VK53_T2289	856	-0.233407366286153
A0A140VK53_T2357	857	-0.319152880236752
A0A140VK53_T326	858	-0.448001789981419
A0A140VK53_T866	859	-0.418342212930788
A0A140VK53_T983	860	0.361043150568812
A0A140VK56_S237	861	0.0340493240484498
A0A140VKA2_S184	862	-0.799196316087407
